Geography,Age_Group,Disease,Average_Prevalence,Max_Prevalence,2018,2019,2020,2021,2022,2023
Midlothian,Ages5to14,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midlothian,Ages5to14,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midlothian,Ages5to14,Depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midlothian,Ages5to14,Diabetes,62.28333333333333,78.7,39.3,59.0,59.0,59.0,78.7,78.7
Midlothian,Ages5to14,Eating Disorder,3.283333333333333,19.7,0.0,0.0,0.0,0.0,0.0,19.7
Midlothian,Ages5to14,Epilepsy,203.21666666666667,236.0,137.7,157.3,236.0,236.0,216.3,236.0
Midlothian,Ages5to14,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midlothian,Ages5to14,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midlothian,Ages5to14,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midlothian,Ages5to14,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midlothian,Ages5to14,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midlothian,Ages5to14,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midlothian,Ages5to14,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midlothian,Ages5to14,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midlothian,Ages65to74,Asthma,4235.55,4506.4,3927.3,4076.8,4244.9,4399.0,4258.9,4506.4
Midlothian,Ages65to74,Atrial Fibrillation,2380.85,2456.3,2456.3,2451.7,2381.6,2381.6,2330.3,2283.6
Midlothian,Ages65to74,Cancer,5740.783333333333,5837.3,5524.4,5692.5,5837.3,5837.3,5734.6,5818.6
Midlothian,Ages65to74,Chronic Kidney Disease (CKD),3205.066666666666,3390.3,3352.9,3212.9,3119.5,3124.1,3030.7,3390.3
Midlothian,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),4107.916666666666,4202.9,4137.5,4174.8,4202.9,4165.5,4002.1,3964.7
Midlothian,Ages65to74,Coronary Heart Disease (CHD),5758.7,5963.4,5963.4,5926.0,5888.7,5725.2,5580.5,5468.4
Midlothian,Ages65to74,Dementia,644.4333333333334,723.8,700.5,723.8,653.8,583.7,607.1,597.7
Midlothian,Ages65to74,Depression,4311.05,4725.9,3885.3,4100.1,4258.9,4399.0,4497.1,4725.9
Midlothian,Ages65to74,Diabetes,7101.266666666666,7387.7,6682.5,6995.4,7093.5,7219.6,7228.9,7387.7
Midlothian,Ages65to74,Eating Disorder,66.14999999999999,93.4,70.0,46.7,93.4,46.7,46.7,93.4
Midlothian,Ages65to74,Epilepsy,704.3666666666667,723.8,700.5,677.1,723.8,700.5,700.5,723.8
Midlothian,Ages65to74,Heart Failure,1104.45,1153.5,1153.5,1125.4,1074.1,1153.5,1106.8,1013.4
Midlothian,Ages65to74,Hypertension,19833.61666666667,20183.1,20164.4,20183.1,20057.0,19996.3,19244.4,19356.5
Midlothian,Ages65to74,Mental Health,673.2333333333333,723.8,607.1,607.1,723.8,700.5,723.8,677.1
Midlothian,Ages65to74,Osteoporosis,260.71666666666664,326.9,303.5,326.9,280.2,303.5,186.8,163.4
Midlothian,Ages65to74,Palliative Care,393.0333333333333,467.0,443.6,303.5,467.0,396.9,373.6,373.6
Midlothian,Ages65to74,Peripheral Arterial Disease (PAD),1376.0333333333335,1545.7,1545.7,1391.6,1415.0,1386.9,1279.5,1237.5
Midlothian,Ages65to74,Rheumatoid Arthritis,937.8666666666667,1004.0,817.2,887.3,934.0,1004.0,980.7,1004.0
Midlothian,Ages65to74,Stroke and TIA,3022.1666666666665,3086.8,3002.7,3030.7,3086.8,3068.1,3007.4,2937.3
Midlothian,Ages75to84,Asthma,3264.8333333333335,3588.2,2910.5,3031.8,3260.1,3374.2,3424.2,3588.2
Midlothian,Ages75to84,Atrial Fibrillation,4817.633333333333,5271.8,4109.0,4636.9,4779.6,4843.8,5264.7,5271.8
Midlothian,Ages75to84,Cancer,7254.95,8068.2,6541.6,6655.7,7090.9,7354.8,7818.5,8068.2
Midlothian,Ages75to84,Chronic Kidney Disease (CKD),7414.3,8210.9,7183.6,7340.6,7297.8,7005.3,7447.6,8210.9
Midlothian,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),4733.200000000001,4986.4,4237.4,4629.8,4843.8,4786.7,4915.1,4986.4
Midlothian,Ages75to84,Coronary Heart Disease (CHD),7886.283333333333,8253.7,7718.6,7647.3,7625.9,7839.9,8232.3,8253.7
Midlothian,Ages75to84,Dementia,2755.9666666666667,2889.1,2889.1,2832.1,2696.5,2632.3,2725.1,2760.7
Midlothian,Ages75to84,Depression,2706.0499999999997,3160.2,2411.2,2496.8,2582.4,2618.1,2967.6,3160.2
Midlothian,Ages75to84,Diabetes,7451.133333333332,8196.6,6812.7,6941.1,7333.4,7483.2,7939.8,8196.6
Midlothian,Ages75to84,Eating Disorder,5.95,35.7,0.0,0.0,0.0,0.0,0.0,35.7
Midlothian,Ages75to84,Epilepsy,564.75,642.0,535.0,499.4,570.7,499.4,642.0,642.0
Midlothian,Ages75to84,Heart Failure,2195.9666666666667,2261.4,2190.0,2147.2,2161.5,2232.8,2261.4,2182.9
Midlothian,Ages75to84,Hypertension,23069.166666666668,25089.2,21351.1,22299.9,22592.4,22735.1,24347.3,25089.2
Midlothian,Ages75to84,Mental Health,529.1,677.7,499.4,499.4,463.7,428.0,606.4,677.7
Midlothian,Ages75to84,Osteoporosis,1052.2333333333333,1098.6,1098.6,1077.2,1048.7,998.7,1048.7,1041.5
Midlothian,Ages75to84,Palliative Care,1331.6000000000001,1619.3,963.0,1055.8,1619.3,1576.5,1284.1,1490.9
Midlothian,Ages75to84,Peripheral Arterial Disease (PAD),1889.25,2004.6,1890.4,1940.4,2004.6,1883.3,1890.4,1726.4
Midlothian,Ages75to84,Rheumatoid Arthritis,909.5166666666665,1105.7,856.0,784.7,856.0,891.7,963.0,1105.7
Midlothian,Ages75to84,Stroke and TIA,5105.35,5478.7,4587.0,4893.7,5064.9,5207.6,5478.7,5400.2
Midlothian,Ages85plus,Asthma,3125.9833333333336,3751.2,2492.9,2849.0,2777.8,3442.5,3442.5,3751.2
Midlothian,Ages85plus,Atrial Fibrillation,8634.050000000001,9639.1,7573.6,7668.6,8452.0,9306.7,9639.1,9164.3
Midlothian,Ages85plus,Cancer,8210.666666666666,8523.3,7573.6,8380.8,8167.1,8119.7,8499.5,8523.3
Midlothian,Ages85plus,Chronic Kidney Disease (CKD),15103.683333333332,16049.4,14506.2,14316.2,14862.3,15408.4,15479.6,16049.4
Midlothian,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),4107.316666666667,4510.9,3680.0,3869.9,3917.4,4226.0,4439.7,4510.9
Midlothian,Ages85plus,Coronary Heart Disease (CHD),10557.15,10897.4,9995.3,10398.9,10897.4,10755.0,10636.3,10660.0
Midlothian,Ages85plus,Dementia,8000.95,8262.1,8024.7,8072.2,8143.4,7336.2,8262.1,8167.1
Midlothian,Ages85plus,Depression,2397.933333333334,2611.6,2611.6,2611.6,2397.9,2255.5,2136.8,2374.2
Midlothian,Ages85plus,Diabetes,7316.400000000001,8499.5,6410.3,6647.7,7146.2,7526.1,7668.6,8499.5
Midlothian,Ages85plus,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midlothian,Ages85plus,Epilepsy,395.66666666666674,474.8,474.8,474.8,356.1,356.1,237.4,474.8
Midlothian,Ages85plus,Heart Failure,4123.150000000001,4582.1,3632.5,3846.2,4249.8,4083.6,4582.1,4344.7
Midlothian,Ages85plus,Hypertension,27465.183333333334,29416.0,24833.8,25593.5,27279.2,28513.8,29154.8,29416.0
Midlothian,Ages85plus,Mental Health,336.31666666666666,474.8,237.4,237.4,237.4,356.1,474.8,474.8
Midlothian,Ages85plus,Osteoporosis,1919.1000000000001,2018.0,1899.3,1899.3,2018.0,1899.3,1875.6,1923.1
Midlothian,Ages85plus,Palliative Care,4431.783333333333,4962.0,3656.2,3893.6,4843.3,4534.7,4700.9,4962.0
Midlothian,Ages85plus,Peripheral Arterial Disease (PAD),2287.133333333333,2540.4,2255.5,2255.5,2397.9,2540.4,2374.2,1899.3
Midlothian,Ages85plus,Rheumatoid Arthritis,850.7833333333333,1068.4,712.3,712.3,1068.4,831.0,831.0,949.7
Midlothian,Ages85plus,Stroke and TIA,8463.900000000001,8736.9,8333.3,8262.1,8404.6,8428.3,8736.9,8618.2
Moray,Ages0to4,Asthma,339.85,494.3,247.2,494.3,494.3,247.2,308.9,247.2
Moray,Ages0to4,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Cancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Diabetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Epilepsy,61.79999999999999,123.6,0.0,0.0,61.8,123.6,61.8,123.6
Moray,Ages0to4,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages0to4,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages15to24,Asthma,1562.1000000000001,1621.6,1621.6,1565.5,1601.2,1601.2,1524.7,1458.4
Moray,Ages15to24,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages15to24,Cancer,4.25,25.5,0.0,0.0,0.0,0.0,0.0,25.5
Moray,Ages15to24,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages15to24,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages15to24,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages15to24,Depression,1158.45,1208.6,1065.8,1152.5,1208.6,1157.6,1167.8,1198.4
Moray,Ages15to24,Diabetes,242.25,280.5,280.5,229.5,229.5,178.5,255.0,280.5
Moray,Ages15to24,Eating Disorder,234.6,311.1,178.5,178.5,204.0,229.5,306.0,311.1
Moray,Ages15to24,Epilepsy,348.5,382.5,306.0,382.5,306.0,357.0,382.5,357.0
Moray,Ages15to24,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages15to24,Hypertension,21.25,51.0,51.0,25.5,25.5,0.0,25.5,0.0
Moray,Ages15to24,Mental Health,42.5,51.0,51.0,51.0,51.0,51.0,25.5,25.5
Moray,Ages15to24,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages15to24,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages15to24,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages15to24,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages15to24,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages25to44,Asthma,1996.3999999999999,2118.5,1914.4,1903.0,2014.2,2050.4,1977.9,2118.5
Moray,Ages25to44,Atrial Fibrillation,3.766666666666667,11.3,11.3,0.0,11.3,0.0,0.0,0.0
Moray,Ages25to44,Cancer,181.45000000000002,204.1,192.8,158.8,158.8,170.1,204.1,204.1
Moray,Ages25to44,Chronic Kidney Disease (CKD),34.016666666666666,45.4,11.3,45.4,34.0,34.0,34.0,45.4
Moray,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),11.316666666666665,22.7,11.3,0.0,11.3,22.7,11.3,11.3
Moray,Ages25to44,Coronary Heart Disease (CHD),22.666666666666668,34.0,11.3,22.7,22.7,11.3,34.0,34.0
Moray,Ages25to44,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages25to44,Depression,3382.25,3753.9,3050.7,3193.6,3316.1,3397.7,3581.5,3753.9
Moray,Ages25to44,Diabetes,553.0666666666667,601.1,474.1,505.8,578.4,589.7,569.3,601.1
Moray,Ages25to44,Eating Disorder,283.51666666666665,306.2,272.2,283.5,260.8,306.2,294.9,283.5
Moray,Ages25to44,Epilepsy,446.4666666666667,499.0,419.6,408.3,431.0,465.0,455.9,499.0
Moray,Ages25to44,Heart Failure,9.416666666666666,11.3,11.3,11.3,11.3,0.0,11.3,11.3
Moray,Ages25to44,Hypertension,579.1333333333333,637.4,548.9,603.3,553.4,567.0,564.8,637.4
Moray,Ages25to44,Mental Health,257.05,306.2,249.5,204.1,249.5,249.5,283.5,306.2
Moray,Ages25to44,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages25to44,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages25to44,Peripheral Arterial Disease (PAD),1.8833333333333335,11.3,0.0,0.0,0.0,11.3,0.0,0.0
Moray,Ages25to44,Rheumatoid Arthritis,62.383333333333326,90.7,90.7,45.4,68.0,79.4,45.4,45.4
Moray,Ages25to44,Stroke and TIA,11.316666666666668,22.7,0.0,11.3,11.3,11.3,11.3,22.7
Moray,Ages45to64,Asthma,2509.683333333333,2644.2,2265.2,2398.2,2569.5,2598.7,2582.3,2644.2
Moray,Ages45to64,Atrial Fibrillation,341.3833333333334,371.8,318.9,309.8,346.2,337.1,364.5,371.8
Moray,Ages45to64,Cancer,1147.7833333333333,1202.8,1106.2,1095.2,1144.4,1153.6,1202.8,1184.5
Moray,Ages45to64,Chronic Kidney Disease (CKD),365.9833333333333,415.5,346.2,346.2,351.7,364.5,371.8,415.5
Moray,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),612.3166666666667,636.0,572.2,634.2,636.0,601.4,625.1,605.0
Moray,Ages45to64,Coronary Heart Disease (CHD),983.7833333333333,1011.4,929.4,951.3,993.2,1007.8,1011.4,1009.6
Moray,Ages45to64,Dementia,1.5166666666666666,9.1,0.0,0.0,0.0,0.0,0.0,9.1
Moray,Ages45to64,Depression,3384.4166666666665,3761.3,2997.8,3178.2,3311.2,3457.0,3601.0,3761.3
Moray,Ages45to64,Diabetes,2200.2166666666667,2376.4,2002.8,2117.6,2161.3,2237.9,2305.3,2376.4
Moray,Ages45to64,Eating Disorder,223.55000000000004,264.2,227.8,218.7,200.5,218.7,211.4,264.2
Moray,Ages45to64,Epilepsy,545.5,594.1,492.0,519.4,583.2,594.1,574.0,510.3
Moray,Ages45to64,Heart Failure,153.38333333333333,173.1,136.7,145.8,145.8,173.1,164.0,154.9
Moray,Ages45to64,Hypertension,5152.733333333333,5208.3,5100.8,5119.0,5208.3,5133.6,5148.2,5206.5
Moray,Ages45to64,Mental Health,464.68333333333334,492.0,419.1,464.7,464.7,464.7,492.0,482.9
Moray,Ages45to64,Osteoporosis,15.166666666666664,27.3,27.3,27.3,9.1,9.1,9.1,9.1
Moray,Ages45to64,Palliative Care,24.283333333333335,45.6,9.1,18.2,45.6,36.4,9.1,27.3
Moray,Ages45to64,Peripheral Arterial Disease (PAD),167.33333333333334,174.9,154.9,173.1,174.9,173.1,154.9,173.1
Moray,Ages45to64,Rheumatoid Arthritis,315.8666666666666,328.0,300.7,309.8,309.8,318.9,328.0,328.0
Moray,Ages45to64,Stroke and TIA,567.0333333333333,590.4,541.2,541.2,557.6,583.2,588.6,590.4
Moray,Ages5to14,Asthma,1521.2166666666665,1671.3,1632.8,1608.7,1671.3,1425.7,1358.3,1430.5
Moray,Ages5to14,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages5to14,Cancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages5to14,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages5to14,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages5to14,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages5to14,Depression,4.016666666666667,24.1,0.0,0.0,0.0,0.0,24.1,0.0
Moray,Ages5to14,Diabetes,88.26666666666667,120.4,72.2,72.2,72.2,120.4,96.3,96.3
Moray,Ages5to14,Eating Disorder,24.100000000000005,48.2,24.1,24.1,24.1,0.0,24.1,48.2
Moray,Ages5to14,Epilepsy,228.7833333333333,264.9,240.8,240.8,264.9,264.9,192.7,168.6
Moray,Ages5to14,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages5to14,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages5to14,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages5to14,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages5to14,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages5to14,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages5to14,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages5to14,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages65to74,Asthma,2343.883333333333,2544.2,2189.0,2296.4,2325.3,2354.2,2354.2,2544.2
Moray,Ages65to74,Atrial Fibrillation,1569.45,1606.6,1519.9,1606.6,1586.0,1548.8,1552.9,1602.5
Moray,Ages65to74,Cancer,2809.183333333333,2961.3,2655.7,2697.0,2825.0,2866.3,2849.8,2961.3
Moray,Ages65to74,Chronic Kidney Disease (CKD),1774.5833333333333,1908.1,1908.1,1858.6,1771.8,1755.3,1668.6,1685.1
Moray,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),1821.3999999999996,1908.1,1804.9,1850.3,1908.1,1846.2,1747.1,1771.8
Moray,Ages65to74,Coronary Heart Disease (CHD),3317.933333333333,3403.3,3403.3,3366.1,3374.4,3349.6,3258.7,3155.5
Moray,Ages65to74,Dementia,213.4,227.2,206.5,206.5,227.2,206.5,227.2,206.5
Moray,Ages65to74,Depression,2190.366666666667,2585.5,1837.9,1949.4,2131.2,2284.0,2354.2,2585.5
Moray,Ages65to74,Diabetes,4405.533333333333,4522.6,4179.7,4299.5,4497.8,4522.6,4435.8,4497.8
Moray,Ages65to74,Eating Disorder,113.61666666666667,144.6,103.3,103.3,82.6,103.3,144.6,144.6
Moray,Ages65to74,Epilepsy,378.59999999999997,495.6,289.1,351.1,351.1,371.7,413.0,495.6
Moray,Ages65to74,Heart Failure,729.6666666666665,772.3,722.8,772.3,702.1,747.6,722.8,710.4
Moray,Ages65to74,Hypertension,11531.466666666667,11870.1,11300.2,11614.1,11870.1,11684.3,11399.3,11320.8
Moray,Ages65to74,Mental Health,375.1666666666667,413.0,371.7,330.4,413.0,351.1,392.4,392.4
Moray,Ages65to74,Osteoporosis,82.63333333333334,123.9,123.9,82.6,62.0,103.3,62.0,62.0
Moray,Ages65to74,Palliative Care,127.34999999999998,206.5,41.3,82.6,123.9,144.6,206.5,165.2
Moray,Ages65to74,Peripheral Arterial Disease (PAD),667.0333333333334,714.5,685.6,714.5,681.5,681.5,640.2,598.9
Moray,Ages65to74,Rheumatoid Arthritis,609.8833333333333,660.8,578.2,536.9,660.8,640.2,619.5,623.7
Moray,Ages65to74,Stroke and TIA,1706.45,1776.0,1631.4,1627.3,1755.3,1722.3,1726.4,1776.0
Moray,Ages75to84,Asthma,2204.0833333333335,2663.9,1866.6,1955.2,2138.7,2189.3,2410.8,2663.9
Moray,Ages75to84,Atrial Fibrillation,3401.0166666666664,3758.5,2853.7,3227.0,3480.1,3461.1,3625.7,3758.5
Moray,Ages75to84,Cancer,4171.933333333333,4878.5,3467.5,3758.5,3986.3,4252.1,4688.7,4878.5
Moray,Ages75to84,Chronic Kidney Disease (CKD),4255.266666666666,4498.9,4454.6,4498.9,4233.1,3973.7,4131.9,4239.4
Moray,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),2233.616666666667,2398.1,1999.5,2088.1,2360.2,2195.6,2398.1,2360.2
Moray,Ages75to84,Coronary Heart Disease (CHD),5024.033333333333,5258.2,4783.6,4998.7,5011.4,5024.0,5068.3,5258.2
Moray,Ages75to84,Dementia,1290.8333333333333,1430.0,1063.0,1347.8,1347.8,1233.9,1322.5,1430.0
Moray,Ages75to84,Depression,1435.2833333333335,1759.0,1132.6,1227.5,1417.4,1373.1,1702.1,1759.0
Moray,Ages75to84,Diabetes,5283.466666666667,5865.6,4701.3,4992.4,5213.9,5270.8,5656.8,5865.6
Moray,Ages75to84,Eating Disorder,5.266666666666667,31.6,0.0,0.0,0.0,0.0,0.0,31.6
Moray,Ages75to84,Epilepsy,311.0833333333333,442.9,316.4,284.7,189.8,284.7,348.0,442.9
Moray,Ages75to84,Heart Failure,1521.75,1702.1,1297.1,1411.0,1537.6,1550.2,1632.5,1702.1
Moray,Ages75to84,Hypertension,14568.050000000001,15610.0,13888.9,14066.1,14350.8,14306.5,15186.0,15610.0
Moray,Ages75to84,Mental Health,221.4666666666667,316.4,189.8,221.5,189.8,189.8,221.5,316.4
Moray,Ages75to84,Osteoporosis,454.5333333333333,525.2,506.2,487.2,525.2,417.6,411.3,379.7
Moray,Ages75to84,Palliative Care,332.2,411.3,284.7,284.7,379.7,253.1,379.7,411.3
Moray,Ages75to84,Peripheral Arterial Disease (PAD),1060.9166666666667,1075.7,1044.0,1044.0,1075.7,1050.4,1075.7,1075.7
Moray,Ages75to84,Rheumatoid Arthritis,665.4499999999999,759.3,601.1,601.1,639.1,664.4,759.3,727.7
Moray,Ages75to84,Stroke and TIA,2974.9666666666667,3182.7,2752.5,2904.3,2929.6,2948.6,3132.1,3182.7
Moray,Ages85plus,Asthma,1988.6499999999999,2179.5,1754.7,1994.8,1939.4,2179.5,1939.4,2124.1
Moray,Ages85plus,Atrial Fibrillation,5491.916666666667,6594.0,4820.8,4765.4,5097.9,5707.4,5966.0,6594.0
Moray,Ages85plus,Cancer,4531.466666666666,5005.5,3952.7,4119.0,4469.9,4802.4,4839.3,5005.5
Moray,Ages85plus,Chronic Kidney Disease (CKD),8382.566666666666,8792.0,8792.0,8496.5,8274.8,8533.4,8090.1,8108.6
Moray,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),2047.1666666666667,2216.5,1939.4,1939.4,2031.8,2124.1,2031.8,2216.5
Moray,Ages85plus,Coronary Heart Disease (CHD),7092.716666666667,7277.4,7166.6,7037.3,6797.2,7166.6,7111.2,7277.4
Moray,Ages85plus,Dementia,4014.266666666667,4248.2,3509.4,3878.8,4248.2,4137.4,4100.5,4211.3
Moray,Ages85plus,Depression,1262.1666666666667,1662.4,1200.6,1015.9,1015.9,1385.3,1292.9,1662.4
Moray,Ages85plus,Diabetes,4953.200000000001,5707.4,4192.8,4340.6,4673.1,5411.9,5393.4,5707.4
Moray,Ages85plus,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moray,Ages85plus,Epilepsy,446.3833333333334,646.5,277.1,369.4,554.1,646.5,461.8,369.4
Moray,Ages85plus,Heart Failure,2656.683333333333,3176.9,2253.4,2216.5,2604.4,2826.0,2862.9,3176.9
Moray,Ages85plus,Hypertension,18248.966666666667,19597.3,16642.0,17362.4,17787.2,19154.0,18950.9,19597.3
Moray,Ages85plus,Mental Health,323.2666666666667,461.8,461.8,277.1,277.1,184.7,277.1,461.8
Moray,Ages85plus,Osteoporosis,818.85,1108.2,1108.2,849.6,831.2,831.2,738.8,554.1
Moray,Ages85plus,Palliative Care,849.6333333333333,1108.2,646.5,849.6,1015.9,1108.2,738.8,738.8
Moray,Ages85plus,Peripheral Arterial Disease (PAD),1139.0,1292.9,1015.9,1108.2,1108.2,1292.9,1108.2,1200.6
Moray,Ages85plus,Rheumatoid Arthritis,415.6000000000001,646.5,184.7,184.7,461.8,554.1,461.8,646.5
Moray,Ages85plus,Stroke and TIA,4971.683333333333,5596.6,4433.0,4820.8,4710.0,5061.0,5208.7,5596.6
North Lanarkshire,Ages0to4,Asthma,321.68333333333334,408.0,392.3,408.0,408.0,204.0,235.4,282.4
North Lanarkshire,Ages0to4,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Lanarkshire,Ages0to4,Cancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Lanarkshire,Ages0to4,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Lanarkshire,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Lanarkshire,Ages0to4,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Lanarkshire,Ages0to4,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Lanarkshire,Ages0to4,Depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Lanarkshire,Ages0to4,Diabetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Lanarkshire,Ages0to4,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Lanarkshire,Ages0to4,Epilepsy,39.25,62.8,47.1,31.4,31.4,47.1,62.8,15.7
North Lanarkshire,Ages0to4,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Lanarkshire,Ages0to4,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Lanarkshire,Ages0to4,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Lanarkshire,Ages0to4,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Lanarkshire,Ages0to4,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
